ts_utc	run_id	step	tokens_seen	raw_bytes_seen	train_loss	dev_loss	dev_bpb	lr	grad_norm	grad_norm_emb	grad_norm_attn	grad_norm_ffn	peak_vram_mb	tok_per_s	raw_bytes_per_s	elapsed_sec	git_commit	config_sha256	grad_norm_head
2026-09-14T05:36:03Z	cpt_Qwen2.5-0.5B_r1ctrl_seed42	191	6258688	21112932	2.610075	NA	1.147135	5.243026638e-06	3.03125	2	1.335938	1.851562	11935	4790.63	16160.6	1306.44	166725d0694747ccb46eb4883e0a96e6cece0873	56b9dcb52635a2c491fa014f843d56dedd51118f64821762606f208bd2d561fc	NA
2026-09-14T05:36:56Z	cpt_Qwen2.5-0.5B_r1ctrl_seed42	200	6553600	22105334	2.695295	NA	1.147009	4.886897738e-06	3.1875	2.109375	1.40625	1.929688	11935	4819.23	16255.3	1359.88	166725d0694747ccb46eb4883e0a96e6cece0873	56b9dcb52635a2c491fa014f843d56dedd51118f64821762606f208bd2d561fc	NA
2026-09-14T05:37:51Z	cpt_Qwen2.5-0.5B_r1ctrl_seed42	209	6848512	23108154	2.644883	NA	1.146923	4.530975683e-06	3.125	2	1.414062	1.9375	11935	4842.58	16339.76	1414.23	166725d0694747ccb46eb4883e0a96e6cece0873	56b9dcb52635a2c491fa014f843d56dedd51118f64821762606f208bd2d561fc	NA
2026-09-14T05:38:44Z	cpt_Qwen2.5-0.5B_r1ctrl_seed42	218	7143424	24094039	2.669352	NA	1.146845	4.187149871e-06	3.578125	2.453125	1.460938	2.15625	11935	4866.64	16414.69	1467.83	166725d0694747ccb46eb4883e0a96e6cece0873	56b9dcb52635a2c491fa014f843d56dedd51118f64821762606f208bd2d561fc	NA
2026-09-14T05:39:37Z	cpt_Qwen2.5-0.5B_r1ctrl_seed42	227	7438336	25083391	2.660811	NA	1.146772	3.850352306e-06	2.984375	1.914062	1.382812	1.820312	11935	4889.97	16489.85	1521.14	166725d0694747ccb46eb4883e0a96e6cece0873	56b9dcb52635a2c491fa014f843d56dedd51118f64821762606f208bd2d561fc	NA
2026-09-14T05:40:31Z	cpt_Qwen2.5-0.5B_r1ctrl_seed42	236	7733248	26083180	2.65384	NA	1.146636	3.52053931e-06	3.25	2.0625	1.515625	1.992188	11935	4909.9	16560.43	1575.03	166725d0694747ccb46eb4883e0a96e6cece0873	56b9dcb52635a2c491fa014f843d56dedd51118f64821762606f208bd2d561fc	NA
2026-09-14T05:41:26Z	cpt_Qwen2.5-0.5B_r1ctrl_seed42	245	8028160	27080192	2.695657	NA	1.146628	3.204289243e-06	3.21875	2.1875	1.382812	1.90625	11935	4927.06	16619.7	1629.4	166725d0694747ccb46eb4883e0a96e6cece0873	56b9dcb52635a2c491fa014f843d56dedd51118f64821762606f208bd2d561fc	NA
2026-09-14T05:42:20Z	cpt_Qwen2.5-0.5B_r1ctrl_seed42	254	8323072	28062322	2.653566	NA	1.146602	2.907073083e-06	3.34375	2.28125	1.429688	1.992188	11935	4943.42	16667.37	1683.67	166725d0694747ccb46eb4883e0a96e6cece0873	56b9dcb52635a2c491fa014f843d56dedd51118f64821762606f208bd2d561fc	NA
2026-09-14T05:43:13Z	cpt_Qwen2.5-0.5B_r1ctrl_seed42	263	8617984	29052806	2.736531	NA	1.146574	2.623595102e-06	3.0625	2.0625	1.296875	1.851562	11935	4960.96	16724.32	1737.16	166725d0694747ccb46eb4883e0a96e6cece0873	56b9dcb52635a2c491fa014f843d56dedd51118f64821762606f208bd2d561fc	NA
2026-09-14T05:44:08Z	cpt_Qwen2.5-0.5B_r1ctrl_seed42	272	8912896	30037107	2.681345	NA	1.146528	2.359829182e-06	3.0625	2	1.335938	1.898438	11935	4974.18	16763.35	1791.83	166725d0694747ccb46eb4883e0a96e6cece0873	56b9dcb52635a2c491fa014f843d56dedd51118f64821762606f208bd2d561fc	NA
2026-09-14T05:45:02Z	cpt_Qwen2.5-0.5B_r1ctrl_seed42	281	9207808	31042509	2.468583	NA	1.146522	2.110583135e-06	3.28125	2.15625	1.46875	1.992188	11935	4988.87	16819.11	1845.67	166725d0694747ccb46eb4883e0a96e6cece0873	56b9dcb52635a2c491fa014f843d56dedd51118f64821762606f208bd2d561fc	NA
2026-09-14T05:45:55Z	cpt_Qwen2.5-0.5B_r1ctrl_seed42	290	9502720	32030208	2.664392	NA	1.146586	1.887133296e-06	3.109375	2.0625	1.335938	1.914062	11935	5004.3	16867.69	1898.91	166725d0694747ccb46eb4883e0a96e6cece0873	56b9dcb52635a2c491fa014f843d56dedd51118f64821762606f208bd2d561fc	NA
2026-09-14T05:46:50Z	cpt_Qwen2.5-0.5B_r1ctrl_seed42	299	9797632	33020705	2.62127	NA	1.146459	1.685773618e-06	3.125	2.09375	1.34375	1.898438	11935	5014.72	16900.99	1953.77	166725d0694747ccb46eb4883e0a96e6cece0873	56b9dcb52635a2c491fa014f843d56dedd51118f64821762606f208bd2d561fc	NA
2026-09-14T05:47:44Z	cpt_Qwen2.5-0.5B_r1ctrl_seed42	308	10092544	34018734	2.840664	NA	1.146498	1.507182587e-06	3.28125	2.15625	1.515625	1.945312	11935	5027.61	16946.46	2007.42	166725d0694747ccb46eb4883e0a96e6cece0873	56b9dcb52635a2c491fa014f843d56dedd51118f64821762606f208bd2d561fc	NA
2026-09-14T05:48:38Z	cpt_Qwen2.5-0.5B_r1ctrl_seed42	317	10387456	35021670	2.599913	NA	1.146446	1.353434409e-06	3.140625	1.992188	1.398438	1.992188	11935	5037.69	16984.75	2061.95	166725d0694747ccb46eb4883e0a96e6cece0873	56b9dcb52635a2c491fa014f843d56dedd51118f64821762606f208bd2d561fc	NA
2026-09-14T05:49:32Z	cpt_Qwen2.5-0.5B_r1ctrl_seed42	326	10682368	36006644	2.712488	NA	1.146457	1.228494711e-06	3.125	2	1.4375	1.921875	11935	5049.88	17021.42	2115.37	166725d0694747ccb46eb4883e0a96e6cece0873	56b9dcb52635a2c491fa014f843d56dedd51118f64821762606f208bd2d561fc	NA
2026-09-14T05:50:26Z	cpt_Qwen2.5-0.5B_r1ctrl_seed42	335	10977280	37005374	2.493741	NA	1.146469	1.128976249e-06	3.125	2.03125	1.414062	1.898438	11935	5060.4	17059.05	2169.25	166725d0694747ccb46eb4883e0a96e6cece0873	56b9dcb52635a2c491fa014f843d56dedd51118f64821762606f208bd2d561fc	NA
2026-09-14T05:51:19Z	cpt_Qwen2.5-0.5B_r1ctrl_seed42	344	11272192	38011382	2.711128	NA	1.146441	1.057028693e-06	3.1875	2.109375	1.367188	1.96875	11935	5071.47	17101.69	2222.67	166725d0694747ccb46eb4883e0a96e6cece0873	56b9dcb52635a2c491fa014f843d56dedd51118f64821762606f208bd2d561fc	NA
2026-09-14T05:52:13Z	cpt_Qwen2.5-0.5B_r1ctrl_seed42	353	11567104	39029394	2.679617	NA	1.146464	1.01360746e-06	3.09375	2.03125	1.359375	1.898438	11935	5081.67	17146.43	2276.24	166725d0694747ccb46eb4883e0a96e6cece0873	56b9dcb52635a2c491fa014f843d56dedd51118f64821762606f208bd2d561fc	NA
2026-09-14T06:16:45Z	cpt_kot2b_v2_n30000_mean_r1base_seed42	7	229376	1100077	7.562701	NA	2.157643	9.998698768e-06	23.5	8.4375	15.5	15.625	11935	1158.2	5554.65	198.05	5803a18d7a0cffaefb4ee90db283d9e5dc113b0f	e4f0cba5360b93c1d68e1b010a68ce58786160428d9afc911ec3cb9f00f62a29	NA
2026-09-14T06:17:27Z	cpt_kot2b_v2_n30000_mean_r1base_seed42	13	425984	2059544	7.188252	NA	2.061039	9.977093011e-06	18.125	7.8125	10.5	12.625	11935	1777.88	8595.67	239.6	5803a18d7a0cffaefb4ee90db283d9e5dc113b0f	e4f0cba5360b93c1d68e1b010a68ce58786160428d9afc911ec3cb9f00f62a29	NA
2026-09-14T06:18:09Z	cpt_kot2b_v2_n30000_mean_r1base_seed42	19	622592	3003672	6.699997	NA	1.999323	9.930003726e-06	11.5625	6.21875	7.78125	5.84375	11935	2208.62	10655.41	281.89	5803a18d7a0cffaefb4ee90db283d9e5dc113b0f	e4f0cba5360b93c1d68e1b010a68ce58786160428d9afc911ec3cb9f00f62a29	NA
2026-09-14T06:18:56Z	cpt_kot2b_v2_n30000_mean_r1base_seed42	26	851968	4104762	6.887888	NA	1.95151	9.843090108e-06	10.0625	6.0625	6.8125	4.21875	11935	2589.33	12475.35	329.03	5803a18d7a0cffaefb4ee90db283d9e5dc113b0f	e4f0cba5360b93c1d68e1b010a68ce58786160428d9afc911ec3cb9f00f62a29	NA
2026-09-14T06:19:38Z	cpt_kot2b_v2_n30000_mean_r1base_seed42	32	1048576	5056857	6.6079	NA	1.920432	9.740658534e-06	8.6875	5.90625	5.34375	3.5	11935	2828.1	13638.76	370.77	5803a18d7a0cffaefb4ee90db283d9e5dc113b0f	e4f0cba5360b93c1d68e1b010a68ce58786160428d9afc911ec3cb9f00f62a29	NA
2026-09-14T06:20:20Z	cpt_kot2b_v2_n30000_mean_r1base_seed42	38	1245184	6002662	6.357208	NA	1.896332	9.614468106e-06	8.3125	5.96875	4.53125	3.53125	11935	3020.22	14559.59	412.28	5803a18d7a0cffaefb4ee90db283d9e5dc113b0f	e4f0cba5360b93c1d68e1b010a68ce58786160428d9afc911ec3cb9f00f62a29	NA
2026-09-14T06:21:05Z	cpt_kot2b_v2_n30000_mean_r1base_seed42	45	1474560	7098660	5.921067	NA	1.873506	9.438739138e-06	7.03125	5.40625	3.375	2.9375	11935	3219.28	15497.89	458.04	5803a18d7a0cffaefb4ee90db283d9e5dc113b0f	e4f0cba5360b93c1d68e1b010a68ce58786160428d9afc911ec3cb9f00f62a29	NA
2026-09-14T06:21:49Z	cpt_kot2b_v2_n30000_mean_r1base_seed42	51	1671168	8047545	6.104584	NA	1.857282	9.26201498e-06	6.59375	5.125	3.0625	2.8125	11935	3333.81	16054.01	501.28	5803a18d7a0cffaefb4ee90db283d9e5dc113b0f	e4f0cba5360b93c1d68e1b010a68ce58786160428d9afc911ec3cb9f00f62a29	NA
2026-09-14T06:22:34Z	cpt_kot2b_v2_n30000_mean_r1base_seed42	58	1900544	9150308	6.050374	NA	1.84156	9.029387317e-06	8.5	7.03125	3.421875	3.34375	11935	3478.98	16749.82	546.29	5803a18d7a0cffaefb4ee90db283d9e5dc113b0f	e4f0cba5360b93c1d68e1b010a68ce58786160428d9afc911ec3cb9f00f62a29	NA
2026-09-14T06:23:17Z	cpt_kot2b_v2_n30000_mean_r1base_seed42	64	2097152	10093779	5.989756	NA	1.830365	8.808419466e-06	6.53125	4.9375	2.859375	3.1875	11935	3560.02	17134.7	589.08	5803a18d7a0cffaefb4ee90db283d9e5dc113b0f	e4f0cba5360b93c1d68e1b010a68ce58786160428d9afc911ec3cb9f00f62a29	NA
2026-09-14T06:24:00Z	cpt_kot2b_v2_n30000_mean_r1base_seed42	70	2293760	11053338	6.258871	NA	1.820691	8.564299263e-06	7.0625	5.5	3.5625	2.625	11935	3628.27	17484.16	632.19	5803a18d7a0cffaefb4ee90db283d9e5dc113b0f	e4f0cba5360b93c1d68e1b010a68ce58786160428d9afc911ec3cb9f00f62a29	NA
2026-09-14T06:24:42Z	cpt_kot2b_v2_n30000_mean_r1base_seed42	76	2490368	12001463	6.34921	NA	1.812224	8.30529158e-06	6.6875	5.375	3.03125	2.546875	11935	3689.77	17781.55	674.94	5803a18d7a0cffaefb4ee90db283d9e5dc113b0f	e4f0cba5360b93c1d68e1b010a68ce58786160428d9afc911ec3cb9f00f62a29	NA
2026-09-14T06:25:28Z	cpt_kot2b_v2_n30000_mean_r1base_seed42	83	2719744	13104303	5.997989	NA	1.80363	7.983758971e-06	6.75	5.34375	3.046875	2.78125	11935	3773.73	18182.62	720.7	5803a18d7a0cffaefb4ee90db283d9e5dc113b0f	e4f0cba5360b93c1d68e1b010a68ce58786160428d9afc911ec3cb9f00f62a29	NA
2026-09-14T06:26:10Z	cpt_kot2b_v2_n30000_mean_r1base_seed42	89	2916352	14044296	6.06464	NA	1.797241	7.694295784e-06	6.6875	5.1875	2.9375	3.015625	11935	3823.53	18412.99	762.74	5803a18d7a0cffaefb4ee90db283d9e5dc113b0f	e4f0cba5360b93c1d68e1b010a68ce58786160428d9afc911ec3cb9f00f62a29	NA
2026-09-14T06:26:56Z	cpt_kot2b_v2_n30000_mean_r1base_seed42	96	3145728	15128003	5.933852	NA	1.79067	7.345237445e-06	6	4.875	2.453125	2.515625	11935	3889.79	18706.26	808.71	5803a18d7a0cffaefb4ee90db283d9e5dc113b0f	e4f0cba5360b93c1d68e1b010a68ce58786160428d9afc911ec3cb9f00f62a29	NA
2026-09-14T06:27:39Z	cpt_kot2b_v2_n30000_mean_r1base_seed42	102	3342336	16075724	6.340721	NA	1.785565	7.028485409e-06	10.75	8.0625	3.703125	6.09375	11935	3926.34	18884.62	851.26	5803a18d7a0cffaefb4ee90db283d9e5dc113b0f	e4f0cba5360b93c1d68e1b010a68ce58786160428d9afc911ec3cb9f00f62a29	NA
2026-09-14T06:28:20Z	cpt_kot2b_v2_n30000_mean_r1base_seed42	108	3538944	17008608	6.045319	NA	1.78168	6.708075293e-06	6.65625	5.3125	2.953125	2.75	11935	3963.59	19049.52	892.86	5803a18d7a0cffaefb4ee90db283d9e5dc113b0f	e4f0cba5360b93c1d68e1b010a68ce58786160428d9afc911ec3cb9f00f62a29	NA
2026-09-14T06:29:05Z	cpt_kot2b_v2_n30000_mean_r1base_seed42	115	3768320	18130220	5.977218	NA	1.77718	6.314071052e-06	5.84375	4.84375	2.21875	2.359375	11935	4017.11	19327.2	938.07	5803a18d7a0cffaefb4ee90db283d9e5dc113b0f	e4f0cba5360b93c1d68e1b010a68ce58786160428d9afc911ec3cb9f00f62a29	NA
2026-09-14T06:29:47Z	cpt_kot2b_v2_n30000_mean_r1base_seed42	121	3964928	19091312	5.955784	NA	1.773663	5.971103063e-06	6.03125	4.96875	2.46875	2.375	11935	4046.71	19485.09	979.79	5803a18d7a0cffaefb4ee90db283d9e5dc113b0f	e4f0cba5360b93c1d68e1b010a68ce58786160428d9afc911ec3cb9f00f62a29	NA
2026-09-14T06:30:31Z	cpt_kot2b_v2_n30000_mean_r1base_seed42	127	4161536	20058975	5.854292	NA	1.770571	5.622972632e-06	6.09375	5	2.34375	2.5625	11935	4067.43	19605.37	1023.14	5803a18d7a0cffaefb4ee90db283d9e5dc113b0f	e4f0cba5360b93c1d68e1b010a68ce58786160428d9afc911ec3cb9f00f62a29	NA
2026-09-14T06:31:13Z	cpt_kot2b_v2_n30000_mean_r1base_seed42	133	4358144	21023382	5.621848	NA	1.767933	5.275275771e-06	5.71875	4.75	2.125	2.375	11935	4091.87	19738.9	1065.07	5803a18d7a0cffaefb4ee90db283d9e5dc113b0f	e4f0cba5360b93c1d68e1b010a68ce58786160428d9afc911ec3cb9f00f62a29	NA
2026-09-14T06:31:59Z	cpt_kot2b_v2_n30000_mean_r1base_seed42	140	4587520	22128477	5.622027	NA	1.765346	4.878630287e-06	6.15625	4.9375	2.484375	2.734375	11935	4127.76	19910.74	1111.38	5803a18d7a0cffaefb4ee90db283d9e5dc113b0f	e4f0cba5360b93c1d68e1b010a68ce58786160428d9afc911ec3cb9f00f62a29	NA
2026-09-14T06:32:42Z	cpt_kot2b_v2_n30000_mean_r1base_seed42	146	4784128	23091710	5.814191	NA	1.763467	4.536767789e-06	5.9375	4.84375	2.40625	2.40625	11935	4142.74	19995.88	1154.82	5803a18d7a0cffaefb4ee90db283d9e5dc113b0f	e4f0cba5360b93c1d68e1b010a68ce58786160428d9afc911ec3cb9f00f62a29	NA
2026-09-14T06:33:25Z	cpt_kot2b_v2_n30000_mean_r1base_seed42	152	4980736	24034659	5.752053	NA	1.761789	4.207647954e-06	6	4.875	2.40625	2.53125	11935	4158.4	20066.48	1197.75	5803a18d7a0cffaefb4ee90db283d9e5dc113b0f	e4f0cba5360b93c1d68e1b010a68ce58786160428d9afc911ec3cb9f00f62a29	NA
2026-09-14T06:34:12Z	cpt_kot2b_v2_n30000_mean_r1base_seed42	159	5210112	25134160	5.836486	NA	1.760176	3.833331217e-06	6	4.96875	2.265625	2.515625	11935	4185.08	20189.29	1244.93	5803a18d7a0cffaefb4ee90db283d9e5dc113b0f	e4f0cba5360b93c1d68e1b010a68ce58786160428d9afc911ec3cb9f00f62a29	NA
2026-09-14T06:34:54Z	cpt_kot2b_v2_n30000_mean_r1base_seed42	165	5406720	26084589	5.625612	NA	1.759018	3.520082981e-06	5.6875	4.75	2	2.40625	11935	4202.45	20274.6	1286.56	5803a18d7a0cffaefb4ee90db283d9e5dc113b0f	e4f0cba5360b93c1d68e1b010a68ce58786160428d9afc911ec3cb9f00f62a29	NA
2026-09-14T06:35:36Z	cpt_kot2b_v2_n30000_mean_r1base_seed42	171	5603328	27032372	5.257441	NA	1.758019	3.219138933e-06	6.15625	5.125	2.296875	2.53125	11935	4218.85	20353.18	1328.16	5803a18d7a0cffaefb4ee90db283d9e5dc113b0f	e4f0cba5360b93c1d68e1b010a68ce58786160428d9afc911ec3cb9f00f62a29	NA
2026-09-14T06:36:22Z	cpt_kot2b_v2_n30000_mean_r1base_seed42	178	5832704	28136397	5.684419	NA	1.757089	2.885284974e-06	6.15625	5	2.625	2.4375	11935	4241.87	20462.38	1375.03	5803a18d7a0cffaefb4ee90db283d9e5dc113b0f	e4f0cba5360b93c1d68e1b010a68ce58786160428d9afc911ec3cb9f00f62a29	NA
2026-09-14T06:37:04Z	cpt_kot2b_v2_n30000_mean_r1base_seed42	184	6029312	29081552	5.981337	NA	1.756416	2.615630096e-06	5.84375	4.84375	2.15625	2.4375	11935	4255.7	20526.8	1416.76	5803a18d7a0cffaefb4ee90db283d9e5dc113b0f	e4f0cba5360b93c1d68e1b010a68ce58786160428d9afc911ec3cb9f00f62a29	NA
2026-09-14T06:37:46Z	cpt_kot2b_v2_n30000_mean_r1base_seed42	190	6225920	30019521	5.809185	NA	1.755863	2.364375109e-06	5.84375	4.78125	2.359375	2.375	11935	4268.27	20580.32	1458.65	5803a18d7a0cffaefb4ee90db283d9e5dc113b0f	e4f0cba5360b93c1d68e1b010a68ce58786160428d9afc911ec3cb9f00f62a29	NA
2026-09-14T06:38:33Z	cpt_kot2b_v2_n30000_mean_r1base_seed42	197	6455296	31133577	5.758178	NA	1.755403	2.089069926e-06	6.03125	5	2.28125	2.484375	11935	4287.1	20676.48	1505.75	5803a18d7a0cffaefb4ee90db283d9e5dc113b0f	e4f0cba5360b93c1d68e1b010a68ce58786160428d9afc911ec3cb9f00f62a29	NA
2026-09-14T06:39:16Z	cpt_kot2b_v2_n30000_mean_r1base_seed42	203	6651904	32078381	5.908862	NA	1.755053	1.876802886e-06	5.65625	4.59375	2.15625	2.515625	11935	4295.51	20714.8	1548.57	5803a18d7a0cffaefb4ee90db283d9e5dc113b0f	e4f0cba5360b93c1d68e1b010a68ce58786160428d9afc911ec3cb9f00f62a29	NA
2026-09-14T06:39:58Z	cpt_kot2b_v2_n30000_mean_r1base_seed42	209	6848512	33027635	5.723104	NA	1.754811	1.684448039e-06	5.84375	4.8125	2.234375	2.4375	11935	4306.11	20766.64	1590.42	5803a18d7a0cffaefb4ee90db283d9e5dc113b0f	e4f0cba5360b93c1d68e1b010a68ce58786160428d9afc911ec3cb9f00f62a29	NA
2026-09-14T06:40:43Z	cpt_kot2b_v2_n30000_mean_r1base_seed42	216	7077888	34137674	5.967999	NA	1.754617	1.487580935e-06	5.71875	4.78125	2.15625	2.25	11935	4326.61	20867.87	1635.9	5803a18d7a0cffaefb4ee90db283d9e5dc113b0f	e4f0cba5360b93c1d68e1b010a68ce58786160428d9afc911ec3cb9f00f62a29	NA
2026-09-14T06:41:25Z	cpt_kot2b_v2_n30000_mean_r1base_seed42	222	7274496	35092915	5.867259	NA	1.754399	1.343520587e-06	5.71875	4.75	2.15625	2.328125	11935	4336.41	20919.27	1677.54	5803a18d7a0cffaefb4ee90db283d9e5dc113b0f	e4f0cba5360b93c1d68e1b010a68ce58786160428d9afc911ec3cb9f00f62a29	NA
2026-09-14T06:42:08Z	cpt_kot2b_v2_n30000_mean_r1base_seed42	228	7471104	36031409	5.978559	NA	1.754276	1.225693314e-06	6.09375	5	2.4375	2.484375	11935	4341.25	20936.87	1720.96	5803a18d7a0cffaefb4ee90db283d9e5dc113b0f	e4f0cba5360b93c1d68e1b010a68ce58786160428d9afc911ec3cb9f00f62a29	NA
2026-09-14T06:42:55Z	cpt_kot2b_v2_n30000_mean_r1base_seed42	235	7700480	37144581	6.085334	NA	1.754122	1.117315049e-06	6.3125	5.125	2.515625	2.671875	11935	4357.39	21018.63	1767.22	5803a18d7a0cffaefb4ee90db283d9e5dc113b0f	e4f0cba5360b93c1d68e1b010a68ce58786160428d9afc911ec3cb9f00f62a29	NA
2026-09-14T06:43:37Z	cpt_kot2b_v2_n30000_mean_r1base_seed42	241	7897088	38110954	5.997845	NA	1.754014	1.051471348e-06	5.71875	4.5625	2.421875	2.421875	11935	4364.43	21062.52	1809.42	5803a18d7a0cffaefb4ee90db283d9e5dc113b0f	e4f0cba5360b93c1d68e1b010a68ce58786160428d9afc911ec3cb9f00f62a29	NA
2026-09-14T06:44:19Z	cpt_kot2b_v2_n30000_mean_r1base_seed42	247	8093696	39079948	5.992823	NA	1.753951	1.012227512e-06	5.875	4.9375	2.09375	2.390625	11935	4372.41	21111.92	1851.08	5803a18d7a0cffaefb4ee90db283d9e5dc113b0f	e4f0cba5360b93c1d68e1b010a68ce58786160428d9afc911ec3cb9f00f62a29	NA
2026-09-15T05:04:51Z	cpt_untied_t2b_mean_q7g_seed42	7	229376	1128775	7.510395	NA	2.11153	9.954286829e-06	18.5	2.578125	13.375	10.75	12758	944.58	4648.36	242.83	af9b25312bebbd77c49042227cf9be7c088be11f	77731b455091c3f6d4bd580e0c266e1b9acb398240de46d9e1060231e8ecc0c1	6.53125
2026-09-15T05:07:08Z	cpt_untied_t2b_mean_q7g_seed42	13	425984	2074924	6.727817	NA	2.032025	9.777219309e-06	13.6875	1.984375	7.8125	9.1875	12758	1121.1	5460.75	379.97	af9b25312bebbd77c49042227cf9be7c088be11f	77731b455091c3f6d4bd580e0c266e1b9acb398240de46d9e1060231e8ecc0c1	6.21875
2026-09-15T05:09:22Z	cpt_untied_t2b_mean_q7g_seed42	19	622592	3040807	6.839571	NA	1.980633	9.464316601e-06	10.5625	1.835938	7	5.0625	12758	1211.76	5918.38	513.79	af9b25312bebbd77c49042227cf9be7c088be11f	77731b455091c3f6d4bd580e0c266e1b9acb398240de46d9e1060231e8ecc0c1	5.71875
2026-09-15T05:10:51Z	cpt_untied_t2b_mean_q7g_seed42	26	851968	4147552	6.644998	NA	1.9413	8.95437386e-06	9.3125	1.617188	5.96875	4.125	12758	1412.04	6874.1	603.36	af9b25312bebbd77c49042227cf9be7c088be11f	77731b455091c3f6d4bd580e0c266e1b9acb398240de46d9e1060231e8ecc0c1	5.625
2026-09-15T05:12:13Z	cpt_untied_t2b_mean_q7g_seed42	32	1048576	5092959	6.459431	NA	1.917247	8.405739534e-06	8.8125	1.679688	5.46875	3.59375	12758	1530.65	7434.43	685.05	af9b25312bebbd77c49042227cf9be7c088be11f	77731b455091c3f6d4bd580e0c266e1b9acb398240de46d9e1060231e8ecc0c1	5.625
2026-09-15T05:13:35Z	cpt_untied_t2b_mean_q7g_seed42	38	1245184	6008633	6.009443	NA	1.900545	7.791301505e-06	15.125	3.03125	8.375	6.96875	12758	1623.75	7835.41	766.86	af9b25312bebbd77c49042227cf9be7c088be11f	77731b455091c3f6d4bd580e0c266e1b9acb398240de46d9e1060231e8ecc0c1	10.0625
2026-09-15T05:15:04Z	cpt_untied_t2b_mean_q7g_seed42	45	1474560	7118197	6.361604	NA	1.887004	6.962348107e-06	7.78125	1.59375	4.5	3.09375	12758	1722.56	8315.37	856.03	af9b25312bebbd77c49042227cf9be7c088be11f	77731b455091c3f6d4bd580e0c266e1b9acb398240de46d9e1060231e8ecc0c1	5.3125
2026-09-15T05:16:26Z	cpt_untied_t2b_mean_q7g_seed42	51	1671168	8078432	6.117219	NA	1.878013	6.195053117e-06	7.53125	1.53125	4.09375	2.9375	12758	1781.86	8613.51	937.88	af9b25312bebbd77c49042227cf9be7c088be11f	77731b455091c3f6d4bd580e0c266e1b9acb398240de46d9e1060231e8ecc0c1	5.375
2026-09-15T05:17:55Z	cpt_untied_t2b_mean_q7g_seed42	58	1900544	9148699	6.294407	NA	1.870174	5.315651014e-06	7.5	1.578125	4.09375	3	12758	1849.86	8904.72	1027.4	af9b25312bebbd77c49042227cf9be7c088be11f	77731b455091c3f6d4bd580e0c266e1b9acb398240de46d9e1060231e8ecc0c1	5.28125
2026-09-15T05:19:17Z	cpt_untied_t2b_mean_q7g_seed42	64	2097152	10123079	5.837307	NA	1.865195	4.520303137e-06	7.8125	1.59375	3.8125	3.265625	12758	1890.84	9127.2	1109.11	af9b25312bebbd77c49042227cf9be7c088be11f	77731b455091c3f6d4bd580e0c266e1b9acb398240de46d9e1060231e8ecc0c1	5.78125
2026-09-15T05:20:39Z	cpt_untied_t2b_mean_q7g_seed42	70	2293760	11068285	6.284202	NA	1.862048	3.778278694e-06	7.125	1.4375	3.546875	2.953125	12758	1926.44	9295.82	1190.67	af9b25312bebbd77c49042227cf9be7c088be11f	77731b455091c3f6d4bd580e0c266e1b9acb398240de46d9e1060231e8ecc0c1	5.21875
2026-09-15T05:22:00Z	cpt_untied_t2b_mean_q7g_seed42	76	2490368	12026336	6.240575	NA	1.859865	3.078809888e-06	7.21875	1.460938	4.0625	2.921875	12758	1957.85	9454.75	1271.99	af9b25312bebbd77c49042227cf9be7c088be11f	77731b455091c3f6d4bd580e0c266e1b9acb398240de46d9e1060231e8ecc0c1	5
2026-09-15T05:23:30Z	cpt_untied_t2b_mean_q7g_seed42	83	2719744	13133948	6.453063	NA	1.858211	2.364134145e-06	7.03125	1.484375	3.53125	2.875	12758	1997.36	9645.46	1361.67	af9b25312bebbd77c49042227cf9be7c088be11f	77731b455091c3f6d4bd580e0c266e1b9acb398240de46d9e1060231e8ecc0c1	5.15625
2026-09-15T05:24:52Z	cpt_untied_t2b_mean_q7g_seed42	89	2916352	14072985	6.277563	NA	1.857365	1.85797776e-06	7.125	1.429688	3.640625	2.8125	12758	2020.16	9748.36	1443.63	af9b25312bebbd77c49042227cf9be7c088be11f	77731b455091c3f6d4bd580e0c266e1b9acb398240de46d9e1060231e8ecc0c1	5.21875
2026-09-15T05:26:14Z	cpt_untied_t2b_mean_q7g_seed42	95	3112960	15034717	6.344294	NA	1.856883	1.451122109e-06	7.125	1.398438	3.234375	2.8125	12758	2040.64	9855.72	1525.48	af9b25312bebbd77c49042227cf9be7c088be11f	77731b455091c3f6d4bd580e0c266e1b9acb398240de46d9e1060231e8ecc0c1	5.5
2026-09-15T05:27:43Z	cpt_untied_t2b_mean_q7g_seed42	102	3342336	16136049	5.754431	NA	1.856507	1.139730459e-06	7.3125	1.609375	3.390625	2.96875	12758	2069.26	9989.92	1615.23	af9b25312bebbd77c49042227cf9be7c088be11f	77731b455091c3f6d4bd580e0c266e1b9acb398240de46d9e1060231e8ecc0c1	5.53125
2026-09-15T05:29:05Z	cpt_untied_t2b_mean_q7g_seed42	108	3538944	17077653	6.195405	NA	1.85631	1.013460965e-06	7.34375	1.585938	3.46875	3.078125	12758	2085.66	10064.64	1696.8	af9b25312bebbd77c49042227cf9be7c088be11f	77731b455091c3f6d4bd580e0c266e1b9acb398240de46d9e1060231e8ecc0c1	5.46875
